BestellNr,FilialeNr,Transfer,Datum,Art,Lieferant,Artikel,ReferenzNr,ModellCode,FarbeCode,Modell,Farbe,Größe,Liefertermin,Bestellt,bestellen,stornieren,geliefert,Bestellmenge,Abrufmenge,Liefermenge,Etikettenmenge,Preis,Netto,Rabatt1,Rabatt2,ReservierteMenge,Kunde,zugesagtBis,Versand,Versandadresse,Bemerkung,anmahnen,angemahntAm,Verkäufer,BestellprotokollNr,gedruckt,Code,s_Key,s_Status
248383,0,,"2024-06-27 00:00:00",2,298,54943,163347,,,"Moab Speed Thermo Mid WP","triple black","43,0 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248382,0,,"2024-06-27 00:00:00",2,298,54943,163346,,,"Moab Speed Thermo Mid WP","triple black","42,0 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248381,0,,"2024-06-27 00:00:00",2,298,54944,163366,,,"Moab Speed Thermo Mid WP Wm","adobe rose","41,0 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248380,0,,"2024-06-27 00:00:00",2,298,54944,163365,,,"Moab Speed Thermo Mid WP Wm","adobe rose","40,5 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248378,0,,"2024-06-27 00:00:00",2,298,54944,163363,,,"Moab Speed Thermo Mid WP Wm","adobe rose","39,0 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248515,0,,"2024-06-27 00:00:00",2,306,34883,86188,25523,,"Better Sweater 1/4 Zip","seabird grey",XL,"2024-12-05 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,54.2,0,0.04,,,,,0,,,0,,,18750,0,,,0
248559,0,,"2024-06-27 00:00:00",2,306,47404,134173,49447,,"Ultralight Black Hole Mini Hip Pack",black,"1 liter","2024-11-18 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,16.7,0,0.04,,,,,0,,,0,,,18750,0,,,0
248564,0,,"2024-06-27 00:00:00",2,306,54855,163008,49447,,"Ultralight Black Hole Mini Hip Pack","pine needle green","1 liter","2024-11-18 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,16.7,0,0.04,,,,,0,,,0,,,18750,0,,,0
248567,0,,"2024-06-27 00:00:00",2,306,52060,152388,84623,,"Down Sweater Vest",black,L,"2024-10-10 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,95.7,0,0.04,,,,,0,,,0,,,18750,0,,,0
248574,0,,"2024-06-27 00:00:00",2,306,54837,162922,84702,,"Down Sweater Hoody",black,XL,"2024-10-02 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,139.1,0,0.04,,,,,0,,,0,,,18750,0,,,0
248589,0,,"2024-06-27 00:00:00",2,306,53309,156946,85246,,"Torrentshell 3L Rain Jacket Wm","nouveau green",XL,"2024-10-13 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,90.9,0,0.04,,,,,0,,,0,,,18750,0,,,0
248521,0,,"2024-06-27 00:00:00",2,306,54844,162960,25539,,"Better Sweater Hoody Wm","stormy mauve",L,,"2024-01-09 00:00:00",0,0,0,1.0,,,,66.7,0,0.04,,,,,0,,"to be confirmed",0,,,18750,0,,,0
248520,0,,"2024-06-27 00:00:00",2,306,54844,162959,25539,,"Better Sweater Hoody Wm","stormy mauve",M,,"2024-01-09 00:00:00",0,0,0,1.0,,,,66.7,0,0.04,,,,,0,,"to be confirmed",0,,,18750,0,,,0
248526,0,,"2024-06-27 00:00:00",2,306,29466,65820,28411,,"Tres 3in1 Parka Wm",black,XL,"2024-09-22 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,304.3,0,0.04,,,,,0,,,0,,,18750,0,,,0
248519,0,,"2024-06-27 00:00:00",2,306,54844,162958,25539,,"Better Sweater Hoody Wm","stormy mauve",S,,"2024-01-09 00:00:00",0,0,0,1.0,,,,66.7,0,0.04,,,,,0,,"to be confirmed",0,,,18750,0,,,0
248552,0,,"2024-06-27 00:00:00",2,306,54852,163005,49339,,"Black Hole Duffel 40","pine needle green","40 Liter","2024-10-09 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,71.4,0,0.04,,,,,0,,,0,,,18750,0,,,0
248510,0,,"2024-06-27 00:00:00",2,306,44083,121418,22826,,"Retro Pile Vest Wm",pelican,M,"2024-10-04 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,50.0,0,0.04,,,,,0,,,0,,,18750,0,,,0
248502,0,,"2024-06-27 00:00:00",2,306,44069,121344,22801,,"Retro Pile Jacket","forge grey",L,"2024-12-01 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,62.5,0,0.04,,,,,0,,,0,,,18750,0,,,0
248503,0,,"2024-06-27 00:00:00",2,306,44069,121345,22801,,"Retro Pile Jacket","forge grey",XL,"2024-12-01 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,62.5,0,0.04,,,,,0,,,0,,,18750,0,,,0
248504,0,,"2024-06-27 00:00:00",2,306,44081,121407,22806,,"Retro Pile Hoody Wm",pelican,S,"2024-10-28 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,66.7,0,0.04,,,,,0,,,0,,,18750,0,,,0
248505,0,,"2024-06-27 00:00:00",2,306,44081,121408,22806,,"Retro Pile Hoody Wm",pelican,M,"2024-10-28 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,66.7,0,0.04,,,,,0,,,0,,,18750,0,,,0
248506,0,,"2024-06-27 00:00:00",2,306,44081,121409,22806,,"Retro Pile Hoody Wm",pelican,L,"2024-10-28 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,66.7,0,0.04,,,,,0,,,0,,,18750,0,,,0
248507,0,,"2024-06-27 00:00:00",2,306,45738,128353,22821,,"Retro Pile Vest","forge grey",L,"2024-08-15 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,50.0,0,0.04,,,,,0,,,0,,,18750,0,,,0
248508,0,,"2024-06-27 00:00:00",2,306,45738,128354,22821,,"Retro Pile Vest","forge grey",XL,"2024-08-15 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,50.0,0,0.04,,,,,0,,,0,,,18750,0,,,0
248590,0,,"2024-06-27 00:00:00",2,306,53309,160927,85246,,"Torrentshell 3L Rain Jacket Wm","nouveau green",XXL,,"2024-01-09 00:00:00",0,0,0,1.0,,,,90.9,0,0.04,,,,,0,,"To be confirmed",0,,,18750,0,,,0
248539,0,,"2024-06-27 00:00:00",2,306,53319,157002,40235,,"R1 Air Crew","oar tan",XL,"2024-10-04 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,45.5,0,0.04,,,,,0,,,0,,,18750,0,,,0
248535,0,,"2024-06-27 00:00:00",2,306,54847,162976,39678,,"'73 Skyline Uprisal Hoody","burnished red",M,"2024-10-27 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,45.5,0,0.04,,,,,0,,,0,,,18750,0,,,0
248533,0,,"2024-06-27 00:00:00",2,306,54849,162992,39665,,"Boardshort Logo Uprisal Hoody","gravel heather",L,"2024-10-27 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,45.5,0,0.04,,,,,0,,,0,,,18750,0,,,0
248532,0,,"2024-06-27 00:00:00",2,306,45742,128371,39622,,"P-6 Logo Uprisal Hoody","torrey pine green",XL,"2024-10-20 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,45.5,0,0.04,,,,,0,,,0,,,18750,0,,,0
248531,0,,"2024-06-27 00:00:00",2,306,45742,128370,39622,,"P-6 Logo Uprisal Hoody","torrey pine green",L,"2024-10-20 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,45.5,0,0.04,,,,,0,,,0,,,18750,0,,,0
248527,0,,"2024-06-27 00:00:00",2,306,53335,157079,38289,,"P-6 Logo Trucker Hat",black,universal,"2024-09-17 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,18.2,0,0.04,,,,,0,,,0,,,18750,0,,,0
248556,0,,"2024-06-27 00:00:00",2,306,47398,134167,49343,,"Black Hole Duffel 55","seabird grey","55 Liter","2024-09-12 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,81.0,0,0.04,,,,,0,,,0,,,18750,0,,,0
248537,0,,"2024-06-27 00:00:00",2,306,53319,157000,40235,,"R1 Air Crew","oar tan",M,"2024-10-04 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,45.5,0,0.04,,,,,0,,,0,,,18750,0,,,0
248555,0,,"2024-06-27 00:00:00",2,306,53527,157671,49343,,"Black Hole Duffel 55","pine needle green","55 Liter","2024-09-12 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,81.0,0,0.04,,,,,0,,,0,,,18750,0,,,0
248545,0,,"2024-06-27 00:00:00",2,306,54840,162937,40260,,"R1 Air F/Z Hoody Wm","thermal blue",S,"2024-10-13 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,68.2,0,0.04,,,,,0,,,0,,,18750,0,,,0
248509,0,,"2024-06-27 00:00:00",2,306,44083,121417,22826,,"Retro Pile Vest Wm",pelican,S,"2024-10-29 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,50.0,0,0.04,,,,,0,,,0,,,18750,0,,,0
248548,0,,"2024-06-27 00:00:00",2,306,41058,110225,48262,,"Atom Sling",black,"8 Liter","2024-09-27 00:00:00","2024-01-09 00:00:00",0,0,0,2.0,,,,28.6,0,0.04,,,,,0,,,0,,,18750,0,,,0
248549,0,,"2024-06-27 00:00:00",2,306,54262,161085,48262,,"Atom Sling","buckhorn green","8 Liter","2024-09-27 00:00:00","2024-01-09 00:00:00",0,0,0,2.0,,,,28.6,0,0.04,,,,,0,,,0,,,18750,0,,,0
248550,0,,"2024-06-27 00:00:00",2,306,54859,163012,48262,,"Atom Sling","crisp grey","8 Liter","2024-09-27 00:00:00","2024-01-09 00:00:00",0,0,0,2.0,,,,28.6,0,0.04,,,,,0,,,0,,,18750,0,,,0
248551,0,,"2024-06-27 00:00:00",2,306,42905,116935,48262,,"Atom Sling","smolder blue","8 Liter","2024-09-27 00:00:00","2024-01-09 00:00:00",0,0,0,2.0,,,,28.6,0,0.04,,,,,0,,,0,,,18750,0,,,0
248540,0,,"2024-06-27 00:00:00",2,306,53319,157003,40235,,"R1 Air Crew","oar tan",XXL,"2024-10-04 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,45.5,0,0.04,,,,,0,,,0,,,18750,0,,,0
248538,0,,"2024-06-27 00:00:00",2,306,53319,157001,40235,,"R1 Air Crew","oar tan",L,"2024-10-04 00:00:00","2024-01-09 00:00:00",0,0,0,1.0,,,,45.5,0,0.04,,,,,0,,,0,,,18750,0,,,0
249268,0,,"2024-08-17 00:00:00",1,307,38022,98932,8421,,"Parcours 2 Iso",bronze,"38,0 EUR","2024-10-01 00:00:00","2024-09-12 00:00:00",0,0,0,1.0,,,,130.9,0,,,,,,0,,,0,,,19141,0,,,0
249271,0,,"2024-08-17 00:00:00",1,307,38022,98934,8421,,"Parcours 2 Iso",bronze,"39,0 EUR","2024-10-01 00:00:00","2024-09-12 00:00:00",0,0,0,1.0,,,,130.9,0,,,,,,0,,,0,,,19141,0,,,0
249272,0,,"2024-08-17 00:00:00",1,307,38022,98936,8421,,"Parcours 2 Iso",bronze,"40,0 EUR","2024-10-01 00:00:00","2024-09-12 00:00:00",0,0,0,1.0,,,,130.9,0,,,,,,0,,,0,,,19141,0,,,0
249232,0,,"2024-08-13 00:00:00",1,310,48837,139802,E095BB,,"Swift RL",orange,-,"2024-09-17 00:00:00","2024-09-10 00:00:00",0,0,0,1.0,,,,60.0,0,,,,,,0,,,0,,,19137,0,,,0
249579,0,,"2024-09-05 00:00:00",1,310,55738,167212,A010EA,01,"Vertex Vent Hi-VIZ",orange,-,"2024-09-17 00:00:00","2024-09-10 00:00:00",0,0,0,1.0,,,,51.15,0,,,,3632,,0,,"muss im Kommentarfeld des B2B bestellt werden, Professional",0,,"André Gottwald",19137,0,,500249579,0
249381,0,,"2024-08-23 00:00:00",1,310,27368,59417,M38AA0,0,"Attache HMS Screw-Lock",yellow,-,"2024-09-23 00:00:00","2024-09-10 00:00:00",0,0,0,3.0,,,,9.3,0,,,,,,0,,,0,,,19137,0,,,0
249222,0,,"2024-08-10 00:00:00",1,310,13866,15880,C40A80,,"Anneau 80",,"80 cm","2024-09-17 00:00:00","2024-09-10 00:00:00",0,0,0,6.0,,,,3.6,0,,,,,,0,,,0,,,19137,0,,,0
249223,0,,"2024-08-10 00:00:00",1,310,13867,98101,C40A120,,"Anneau 120",,"120 cm","2024-09-17 00:00:00","2024-09-10 00:00:00",0,0,0,3.0,,,,4.22,0,,,,,,0,,,0,,,19137,0,,,0
249379,0,,"2024-08-23 00:00:00",1,310,21289,114211,C40A60,,"Anneau 60",,"60 cm","2024-09-17 00:00:00","2024-09-10 00:00:00",0,0,0,5.0,,,,2.85,0,,,,,,0,,,0,,,19137,0,,,0
249604,0,,"2024-09-10 00:00:00",1,310,48836,139801,E095BB,,"Swift RL",schwarz,-,"2024-09-17 00:00:00","2024-09-10 00:00:00",0,0,0,1.0,,,,60.0,0,,,,,,0,,,0,,,19137,0,,,0
248195,0,,"2024-06-27 00:00:00",2,317,55117,164346,311867,,"Renegade Evo GTX Lo",schwarz/schwarz,"11,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,100.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248194,0,,"2024-06-27 00:00:00",2,317,55117,164345,311867,,"Renegade Evo GTX Lo",schwarz/schwarz,"10,5 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,100.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248193,0,,"2024-06-27 00:00:00",2,317,55117,164344,311867,,"Renegade Evo GTX Lo",schwarz/schwarz,"10,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,100.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248192,0,,"2024-06-27 00:00:00",2,317,55117,164343,311867,,"Renegade Evo GTX Lo",schwarz/schwarz,"9,5 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,100.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248191,0,,"2024-06-27 00:00:00",2,317,55117,164342,311867,,"Renegade Evo GTX Lo",schwarz/schwarz,"9,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,100.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248190,0,,"2024-06-27 00:00:00",2,317,55117,164341,311867,,"Renegade Evo GTX Lo",schwarz/schwarz,"8,5 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,100.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248196,0,,"2024-06-27 00:00:00",2,317,55117,164347,311867,,"Renegade Evo GTX Lo",schwarz/schwarz,"11,5 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,100.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248180,0,,"2024-06-27 00:00:00",2,317,55118,164361,311814,,"Fortux GTX",schwarz/schwarz,"12,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,90.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248223,0,,"2024-06-27 00:00:00",2,317,55121,164397,321822,,"Fortux GTX QC Wm",schwarz/weiß,"8,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,100.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248178,0,,"2024-06-27 00:00:00",2,317,55118,164359,311814,,"Fortux GTX",schwarz/schwarz,"11,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,90.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248189,0,,"2024-06-27 00:00:00",2,317,55120,164386,311820,,"Fortux GTX QC",navy/dune,"12,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,100.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248197,0,,"2024-06-27 00:00:00",2,317,55117,164348,311867,,"Renegade Evo GTX Lo",schwarz/schwarz,"12,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,100.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248209,0,,"2024-06-27 00:00:00",2,317,54474,161941,311916,,"Renegade Evo GTX Mid",schwarz/dune,"15,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,115.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248225,0,,"2024-06-27 00:00:00",2,317,54476,161963,321916,,"Renegade Evo GTX Mid Wm","stahlblau/alt rosa","5,5 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,115.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248227,0,,"2024-06-27 00:00:00",2,317,54476,161965,321916,,"Renegade Evo GTX Mid Wm","stahlblau/alt rosa","6,5 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,115.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248229,0,,"2024-06-27 00:00:00",2,317,54476,161967,321916,,"Renegade Evo GTX Mid Wm","stahlblau/alt rosa","7,5 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,115.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248230,0,,"2024-06-27 00:00:00",2,317,54476,161968,321916,,"Renegade Evo GTX Mid Wm","stahlblau/alt rosa","8,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,115.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248231,0,,"2024-06-27 00:00:00",2,317,54476,161969,321916,,"Renegade Evo GTX Mid Wm","stahlblau/alt rosa","8,5 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,115.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248232,0,,"2024-06-27 00:00:00",2,317,54476,161970,321916,,"Renegade Evo GTX Mid Wm","stahlblau/alt rosa","9,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,115.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
248208,0,,"2024-06-27 00:00:00",2,317,54474,161940,311916,,"Renegade Evo GTX Mid",schwarz/dune,"14,0 UK","2024-09-15 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,115.0,0,0.11,0.03,,,,0,,,0,,,18796,0,,,0
242772,0,,"2023-08-29 00:00:00",1,401,53846,159298,910594,,"Klapptisch Single Bambus",,"50 cm",,,1,0,0,2.0,,,,28.23,0,,,,,,0,,,0,,,0,0,,,0
246927,0,,"2024-04-17 00:00:00",1,401,51231,149380,920314,,"Faltstuhl Joplin Luxus",,-,,,1,0,0,2.0,,,,73.47,0,,,,,,0,,,0,,,0,0,,,0
249611,0,,"2024-09-11 00:00:00",1,421,49196,141295,10,,"Targhee Mid WP Wm","magnet/atlantic blue","9,5 USA Damen",,,1,0,0,1.0,,,,80.0,0,0.05,,,24450,,0,,,0,,"Sonja Klyta",0,0,,500249611,0
248141,0,,"2024-06-27 00:00:00",2,421,55089,164216,10,,"Targhee WP","triple black","11,0 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,75.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248160,0,,"2024-06-27 00:00:00",2,421,53588,157952,102,,"Greta Boot WP Wm",bison/java,"11,0 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,77.25,0,0.12,,,,,0,,,0,,,18792,0,,,0
248148,0,,"2024-06-27 00:00:00",2,421,55088,164205,10,,"Targhee Mid WP","triple black","15,0 USA Men","2024-09-30 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,80.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248149,0,,"2024-06-27 00:00:00",2,421,55085,164158,102,,"Revel Mid Polar Wm",andorra/safari,"8,0 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,90.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248150,0,,"2024-06-27 00:00:00",2,421,55085,164159,102,,"Revel Mid Polar Wm",andorra/safari,"8,5 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,90.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248151,0,,"2024-06-27 00:00:00",2,421,55085,164160,102,,"Revel Mid Polar Wm",andorra/safari,"9,0 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,90.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248152,0,,"2024-06-27 00:00:00",2,421,55085,164161,102,,"Revel Mid Polar Wm",andorra/safari,"9,5 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,90.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248153,0,,"2024-06-27 00:00:00",2,421,55085,164162,102,,"Revel Mid Polar Wm",andorra/safari,"10,0 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,90.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248154,0,,"2024-06-27 00:00:00",2,421,55085,164163,102,,"Revel Mid Polar Wm",andorra/safari,"10,5 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,90.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248155,0,,"2024-06-27 00:00:00",2,421,55085,164164,102,,"Revel Mid Polar Wm",andorra/safari,"11,0 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,90.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248156,0,,"2024-06-27 00:00:00",2,421,53588,157945,102,,"Greta Boot WP Wm",bison/java,"7,5 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,77.25,0,0.12,,,,,0,,,0,,,18792,0,,,0
248157,0,,"2024-06-27 00:00:00",2,421,53588,157946,102,,"Greta Boot WP Wm",bison/java,"8,0 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,77.25,0,0.12,,,,,0,,,0,,,18792,0,,,0
248147,0,,"2024-06-27 00:00:00",2,421,55088,164204,10,,"Targhee Mid WP","triple black","14,0 USA Men","2024-11-21 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,80.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248159,0,,"2024-06-27 00:00:00",2,421,53588,157951,102,,"Greta Boot WP Wm",bison/java,"10,5 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,77.25,0,0.12,,,,,0,,,0,,,18792,0,,,0
248163,0,,"2024-06-27 00:00:00",2,421,55090,164230,102,,"Revel Mid Polar","dark earth/caramel cafe","10,0 USA Men","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,90.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248161,0,,"2024-06-27 00:00:00",2,421,55090,164228,102,,"Revel Mid Polar","dark earth/caramel cafe","9,0 USA Men","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,90.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248162,0,,"2024-06-27 00:00:00",2,421,55090,164229,102,,"Revel Mid Polar","dark earth/caramel cafe","9,5 USA Men","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,90.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248164,0,,"2024-06-27 00:00:00",2,421,53591,157988,102,,"Revel High Polar","magnet/red carpet","10,0 USA Men","2024-09-20 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,95.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248166,0,,"2024-06-27 00:00:00",2,421,53591,157993,102,,"Revel High Polar","magnet/red carpet","13,0 USA Men","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,95.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248167,0,,"2024-06-27 00:00:00",2,421,55081,164099,102,,"Howser Slide Wm","plaza taupe/black","7,5 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,40.9,0,0.12,,,,,0,,,0,,,18792,0,,,0
248168,0,,"2024-06-27 00:00:00",2,421,55081,164100,102,,"Howser Slide Wm","plaza taupe/black","8,0 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,40.9,0,0.12,,,,,0,,,0,,,18792,0,,,0
248169,0,,"2024-06-27 00:00:00",2,421,55081,164101,102,,"Howser Slide Wm","plaza taupe/black","8,5 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,40.9,0,0.12,,,,,0,,,0,,,18792,0,,,0
248170,0,,"2024-06-27 00:00:00",2,421,55081,164102,102,,"Howser Slide Wm","plaza taupe/black","9,0 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,40.9,0,0.12,,,,,0,,,0,,,18792,0,,,0
248171,0,,"2024-06-27 00:00:00",2,421,55081,164103,102,,"Howser Slide Wm","plaza taupe/black","9,5 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,40.9,0,0.12,,,,,0,,,0,,,18792,0,,,0
248172,0,,"2024-06-27 00:00:00",2,421,55081,164104,102,,"Howser Slide Wm","plaza taupe/black","10,0 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,40.9,0,0.12,,,,,0,,,0,,,18792,0,,,0
248139,0,,"2024-06-27 00:00:00",2,421,55088,164199,10,,"Targhee Mid WP","triple black","10,5 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,80.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248158,0,,"2024-06-27 00:00:00",2,421,53588,157949,102,,"Greta Boot WP Wm",bison/java,"9,5 USA Damen","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,77.25,0,0.12,,,,,0,,,0,,,18792,0,,,0
248128,0,,"2024-06-27 00:00:00",2,421,55087,164186,10,,Pyrenees,"mountain research brown","10,5 USA Men","2024-09-20 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,72.75,0,0.12,,,,,0,,,0,,,18792,0,,,0
248165,0,,"2024-06-27 00:00:00",2,421,53591,157989,102,,"Revel High Polar","magnet/red carpet","10,5 USA Men","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,95.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248146,0,,"2024-06-27 00:00:00",2,421,55088,164203,10,,"Targhee Mid WP","triple black","13,0 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,80.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
